CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7695,Female,0,No,No,68,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),21,1425,No
2569,Female,0,No,No,72,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),21,1419,No
7558,Male,0,Yes,Yes,67,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,21,1412,No
4302,Male,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),21,1403,No
2804,Male,0,No,Yes,66,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,1357,No
52,Female,0,No,No,67,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,21,1343,No
9639,Male,0,No,No,63,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21,1328,No
6980,Female,0,Yes,No,67,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),21,1327,No
8434,Male,0,Yes,Yes,61,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),21,1306,No
8838,Female,0,No,No,63,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,21,1299,No
8164,Female,0,Yes,Yes,59,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,1286,No
6685,Male,0,Yes,Yes,60,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),21,1271,No
7493,Male,0,No,No,57,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),21,1253,No
3712,Male,0,Yes,No,61,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),21,1252,No
6922,Male,0,No,Yes,56,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,21,1239,No
2236,Male,0,Yes,Yes,62,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),21,1218,No
9084,Male,0,No,No,58,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,1212,No
5793,Female,0,Yes,Yes,55,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,1210,No
7717,Male,0,Yes,Yes,60,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,1205,No
3154,Male,0,Yes,No,60,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),21,1199,No
2346,Female,0,Yes,Yes,58,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),21,1191,No
6625,Male,0,Yes,No,58,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,1186,No
2400,Male,0,Yes,Yes,55,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,1178,No
9173,Female,0,Yes,Yes,53,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,1146,No
780,Male,0,No,No,57,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),21,1126,No
8727,Male,0,Yes,Yes,57,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,1123,No
4990,Male,0,No,No,57,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,1119,No
3212,Male,0,No,No,52,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),21,1107,No
2525,Female,0,No,No,60,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,1093,No
5266,Male,0,Yes,Yes,52,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),21,1072,No
6340,Female,0,Yes,Yes,50,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),21,1070,No
1215,Male,0,Yes,No,50,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,1068,No
1862,Female,0,Yes,Yes,48,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),21,1057,No
2888,Female,0,Yes,Yes,47,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),21,1042,No
3662,Female,0,No,No,54,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,21,1036,No
8430,Female,0,Yes,No,49,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),21,1032,No
8191,Female,0,No,No,52,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21,1023,No
6532,Female,0,Yes,No,53,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),21,1022,Yes
4807,Female,0,No,No,51,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),21,1021,No
9620,Male,0,No,Yes,47,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),21,1013,No
6223,Female,0,No,No,42,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,21,958,No
5176,Female,0,No,No,47,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,21,946,No
9798,Female,0,No,No,46,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,21,937,No
9067,Male,0,Yes,Yes,44,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),21,926,No
6619,Female,0,Yes,Yes,45,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,892,No
936,Female,0,Yes,No,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),21,876,No
129,Male,0,Yes,Yes,44,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),21,865,No
5542,Female,0,No,No,42,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),21,844,No
8402,Female,0,No,No,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,835,No
4878,Male,0,Yes,Yes,42,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,829,No
7205,Female,0,No,No,40,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),21,827,No
5006,Female,0,No,No,39,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),21,762,No
6169,Male,0,Yes,Yes,35,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),21,759,No
8884,Male,0,No,No,35,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),21,754,No
1293,Female,0,No,No,35,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21,741,No
9046,Male,0,No,No,35,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),21,740,No
4980,Male,0,Yes,No,36,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),21,720,No
6016,Female,0,Yes,Yes,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,716,No
3373,Male,0,Yes,Yes,30,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,712,No
7945,Male,0,No,No,35,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),21,705,No
1488,Male,0,Yes,Yes,31,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21,702,No
9509,Female,0,No,No,35,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21,700,No
5480,Female,0,Yes,Yes,31,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,698,No
7321,Male,0,No,Yes,32,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,697,No
6563,Male,0,Yes,Yes,33,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21,690,No
8174,Female,0,No,No,31,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),21,689,No
6447,Female,0,No,No,31,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21,683,No
5918,Female,0,No,No,32,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),21,655,No
8681,Male,0,Yes,Yes,29,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21,655,No
4803,Male,0,Yes,Yes,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,636,No
9534,Male,0,No,No,26,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),21,596,No
7305,Male,0,Yes,No,30,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),21,587,No
8763,Female,0,Yes,Yes,27,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,21,583,No
9392,Male,0,No,Yes,27,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,582,No
536,Female,0,Yes,No,28,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,563,No
7407,Male,0,No,No,25,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,542,No
835,Female,0,No,Yes,24,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),21,532,No
9313,Male,0,No,No,26,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,518,No
3458,Male,0,No,No,25,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,21,499,No
3452,Male,0,Yes,No,25,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),21,495,No
8067,Female,0,Yes,Yes,24,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),21,491,No
1395,Male,0,No,No,24,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,487,No
6419,Male,1,Yes,No,23,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,21,485,No
2958,Male,0,No,No,23,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,21,474,No
6527,Male,0,Yes,Yes,24,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),21,470,No
8963,Female,0,No,Yes,22,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21,470,No
3978,Male,0,No,Yes,19,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),21,468,No
1760,Male,0,No,Yes,25,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,460,No
6923,Male,0,Yes,Yes,23,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,454,No
5372,Female,0,No,Yes,21,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,452,No
8966,Female,0,Yes,Yes,22,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),21,452,No
9746,Female,0,No,No,22,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),21,451,No
8908,Female,0,No,No,21,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),21,435,No
8746,Male,1,No,No,21,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),21,430,No
4092,Male,0,Yes,No,20,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21,418,No
9867,Female,0,Yes,Yes,17,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21,418,No
1038,Male,0,Yes,Yes,19,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,415,No
1866,Male,0,No,No,21,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),21,403,No
1635,Female,0,No,Yes,19,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,399,No
8246,Male,0,No,No,17,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),21,386,No
4378,Male,0,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,21,366,No
4933,Female,1,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21,331,No
787,Male,0,No,No,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),21,330,No
8044,Male,0,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21,306,No
422,Female,0,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21,296,No
6696,Male,0,Yes,Yes,16,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,291,No
1843,Female,0,Yes,Yes,13,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,272,No
4063,Male,0,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),21,267,No
6828,Male,0,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),21,262,No
6476,Male,0,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,256,No
9512,Female,0,Yes,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21,253,No
3847,Female,0,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21,247,No
547,Male,0,No,Yes,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),21,236,No
2907,Female,0,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21,234,No
8003,Female,0,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21,223,No
6549,Male,1,Yes,No,9,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21,205,No
5158,Female,0,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),21,202,No
1784,Female,0,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21,187,No
6924,Male,0,Yes,No,11,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,21,185,No
9030,Female,0,No,No,8,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,21,162,No
3012,Female,0,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,159,No
3530,Female,0,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,156,No
3750,Male,0,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21,150,No
750,Male,0,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,141,No
1045,Female,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),21,140,No
1614,Female,0,No,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21,138,No
2351,Female,0,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21,134,No
7435,Male,0,No,No,6,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21,117,No
278,Male,0,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,114,Yes
2928,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,113,No
5955,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21,110,No
6490,Male,0,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,109,No
2732,Female,0,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21,104,No
2690,Male,0,Yes,Yes,5,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,21,99,No
1925,Female,0,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),21,96,No
3675,Male,0,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),21,94,No
9986,Female,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),21,86,Yes
7976,Male,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),21,84,No
8189,Female,0,Yes,No,4,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),21,79,No
6231,Male,0,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21,78,No
2792,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21,77,No
9367,Male,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,73,No
2621,Female,0,Yes,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,72,No
463,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),21,67,No
7219,Female,0,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,63,No
7764,Male,0,No,Yes,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,61,No
6394,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,58,No
5808,Female,0,No,Yes,3,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),21,57,No
8909,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21,52,No
4390,Male,0,Yes,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),21,51,Yes
816,Male,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,44,No
3007,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),21,40,No
2839,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,39,Yes
5857,Female,0,No,Yes,2,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),21,38,No
6942,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21,34,No
426,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,21,Yes
2002,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,21,Yes
2111,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,21,No
2480,Female,0,Yes,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21,21,No
2700,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),21,21,No
3645,Male,0,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,21,No
3803,Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,21,Yes
3976,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,21,No
4013,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,21,No
4255,Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21,21,Yes
4745,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,21,Yes
5049,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,21,Yes
5088,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,21,21,No
5624,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,21,Yes
6728,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),21,21,No
6770,Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21,21,Yes
6982,Female,1,Yes,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21,21,Yes
7243,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,21,No
7434,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,21,Yes
7893,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,21,21,Yes
8267,Male,0,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21,21,No
8620,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,21,21,No
9708,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),21,21,No
9753,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21,21,No
5893,Female,0,No,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20,1567,No
7083,Female,0,No,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1567,No
784,Male,0,No,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1530,No
7606,Male,0,No,No,72,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20,1469,No
1166,Female,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1463,No
2900,Female,1,Yes,No,70,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20,1462,No
464,Female,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1461,No
4957,Male,0,Yes,Yes,70,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1458,No
1085,Female,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20,1443,No
3274,Female,0,No,No,68,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1442,No
7876,Female,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1437,No
2429,Male,0,No,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1434,No
6060,Male,0,Yes,No,70,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1434,No
7463,Female,0,Yes,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1424,No
404,Male,0,Yes,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1422,No
7602,Female,0,Yes,No,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20,1417,No
3173,Female,0,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1416,No
2607,Male,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20,1415,No
374,Male,0,Yes,No,65,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20,1414,No
6980,Female,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1413,No
5902,Female,0,Yes,Yes,70,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20,1411,No
794,Male,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1401,No
8232,Male,0,No,No,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1399,No
505,Female,0,Yes,No,70,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1398,No
42,Female,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1397,No
1052,Female,0,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1397,No
831,Male,0,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20,1396,No
3454,Male,1,No,No,68,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20,1396,No
264,Female,0,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1390,No
3642,Female,0,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1389,No
3996,Male,1,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1388,No
2718,Male,0,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20,1387,No
5848,Female,0,No,No,68,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1387,No
1591,Female,0,Yes,No,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1380,No
6928,Female,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1380,No
8750,Female,0,Yes,Yes,70,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1379,No
3678,Male,0,Yes,Yes,68,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1378,No
902,Male,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1377,No
2984,Female,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1375,No
9800,Male,0,Yes,Yes,66,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1374,No
6345,Male,0,Yes,No,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20,1363,No
1403,Male,0,Yes,Yes,70,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1360,No
7073,Male,0,Yes,Yes,66,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,20,1360,No
9537,Male,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1357,No
7515,Male,1,No,No,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1356,No
3973,Male,0,No,No,71,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20,1355,No
6585,Male,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,20,1354,No
7729,Male,0,Yes,Yes,66,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20,1345,No
7706,Female,0,No,No,70,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20,1342,No
7673,Female,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1338,No
1813,Female,0,Yes,Yes,64,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20,1337,No
1945,Female,0,Yes,No,67,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20,1335,No
8285,Female,0,Yes,No,70,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1328,No
4817,Female,0,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1326,No
4821,Female,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20,1326,No
4277,Male,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1323,No
1830,Female,0,Yes,Yes,61,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1312,No
5146,Male,0,No,No,67,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20,1312,No
7167,Male,0,No,No,67,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20,1311,No
2181,Male,0,Yes,Yes,68,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20,1303,No
4086,Male,0,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1301,No
